F2B87	󲮇	fhqxn	（八角）
F2B88	󲮈	fghxz	延缓时间；缓（期）
F2B89	󲮉	fggxz	（斗笠）
F2B8A	󲮊	fhhxn	团（量词）
F2B8B	󲮋	fvvxv	迟
F2B8C	󲮌	fhvxb	山羊
F2B8D	󲮍	fqgxn	晌午（饭）
F2B8E	󲮎	fghxc	错
F2B8F	󲮏	fthxz	（燕麦）
F2B90	󲮐	fhdxm	（果断）
F2B91	󲮑	fghxn	砸
F2B92	󲮒	fggxn	（宝剑）
F2B93	󲮓	fguxn	蚁
F2B94	󲮔	fjxz	关（心）
F2B95	󲮕	fghxz	细（用来粉末状的物体等）
F2B96	󲮖	fefxn	槽
F2B97	󲮗	fggxz	到
F2B98	󲮘	fhhxn	（砂锅）
F2B99	󲮙	fjxz	1、鸡；2、酉（地支）；3、（地名用词）；4、（芫荽）；
F2B9A	󲮚	fepxn	1、（无兴趣）；2、（无力气）；
F2B9B	󲮛	fffxv	（马、羊）叫
F2B9C	󲮜	fjjxv	急（食）
F2B9D	󲮝	fgjxc	1、保护；2、担保；
F2B9E	󲮞	fjgxz	价值、价格
F2B9F	󲮟	fhhgxb	卷（衣袖、裤脚等）
F2BA0	󲮠	fgjxc	（碓）担
F2BA1	󲮡	fhghxz	豁（出）
F2BA2	󲮢	fhfxv	破、损
F2BA3	󲮣	fpghxc	（苗族）
F2BA4	󲮤	fgghxc	不（否定副词）
F2BA5	󲮥	fthgxn	1、（毛茸茸）；2、（面容憔悴）；
F2BA6	󲮦	fdthxn	堵塞（洞口）
F2BA7	󲮧	fjpxm	（后缀词）（红红的）
F2BA8	󲮨	fgjxv	1、边缘；2、棱角；
F2BA9	󲮩	fghgxv	椒类
F2BAA	󲮪	fjgxn	取（下）
F2BAB	󲮫	fghgxc	（语音）清脆
F2BAC	󲮬	fihhxz	估计、估量；
F2BAD	󲮭	fjdxn	（眼睛盯着看）
F2BAE	󲮮	fjdxv	（一下、一会儿）
F2BAF	󲮯	ffhxv	砣（量词）
F2BB0	󲮰	fhofxz	赊（账）
F2BB1	󲮱	fithxv	（袜子）
F2BB2	󲮲	fgghxz	顽皮、俏皮；
F2BB3	󲮳	fjdxz	肯
F2BB4	󲮴	feffxn	（清明）
F2BB5	󲮵	fifxc	光、赤；
F2BB6	󲮶	fpghxn	顶替
F2BB7	󲮷	fjhxv	（使）动
F2BB8	󲮸	fhthxm	（死板、不灵活）
F2BB9	󲮹	fggixz	1、安慰；2、诓；
F2BBA	󲮺	ffthxn	扁（形）
F2BBB	󲮻	fpjxn	哄
F2BBC	󲮼	fhghxv	1、牵、延申；2、（发展、昌盛）
F2BBD	󲮽	fkxn	撒（播）
F2BBE	󲮾	fhghxb	撕
F2BBF	󲮿	fhghxv	1、汗渍；2、污垢；
F2BC0	󲯀	fghgxn	样
F2BC1	󲯁	fyhhxn	（渺小、细微）
F2BC2	󲯂	ffjxz	康复
F2BC3	󲯃	fhgjxn	笙
F2BC4	󲯄	fujxn	毡子
F2BC5	󲯅	ffhxn	（啊呀）表示叹息
F2BC6	󲯆	fhfhxm	（半夏）
F2BC7	󲯇	fhjxn	1、筐、箩、笼；2、（量词）；
F2BC8	󲯈	fjhxn	羡慕
F2BC9	󲯉	fjgxn	（额头）
F2BCA	󲯊	fhgvxn	华（美）
F2BCB	󲯋	fhogxz	纠缠
F2BCC	󲯌	fgjxz	间（天地之间）
F2BCD	󲯍	fghuxz	（盐）咸
F2BCE	󲯎	fghfxc	积、攒（钱）
F2BCF	󲯏	fygugxn	（牲畜）刨（地）
F2BD0	󲯐	fphphxn	（冻菌）
F2BD1	󲯑	fgjfxm	虎（别称）
F2BD2	󲯒	ffhfxm	（心）慌
F2BD3	󲯓	fffxv	花（斑纹）
F2BD4	󲯔	fgjgxn	（象声词）
F2BD5	󲯕	fthhhxv	盖（屋顶）
F2BD6	󲯖	ffhgxn	出力、奉献
F2BD7	󲯗	fghthxn	（名声、身份、地位）
F2BD8	󲯘	fgjuxn	（打）破
F2BD9	󲯙	fgghgxv	（习惯）
F2BDA	󲯚	fggthxn	（囤箩）
F2BDB	󲯛	fgyghxv	设（宴）
F2BDC	󲯜	fjugxc	（乱）撕，扯；
F2BDD	󲯝	ffjxv	草；（稻草、泛指草类）
F2BDE	󲯞	fghghxn	苦（味道）
F2BDF	󲯟	fghghxn	馋
F2BE0	󲯠	fhggixz	（叹息声（表示不如意））
F2BE1	󲯡	fgifxb	挜（硬把东西送给或者卖个别人）
F2BE2	󲯢	fggjxc	1、盘、馆；2、（量词）；
F2BE3	󲯣	fghhgxn	（（籽粒）饱满、壮实）
F2BE4	󲯤	fhghgjxn	（便宜）
F2BE5	󲯥	fhffxn	1、（猪）叫；2、（象声词）；
F2BE6	󲯦	fjfhxn	走样
F2BE7	󲯧	fffhxz	凝结、凝固
F2BE8	󲯨	ffighxc	（砍柴刀）
F2BE9	󲯩	fhthghxn	1、惊（醒）；2、易受惊；3、（很有精神）；
F2BEA	󲯪	fththgxn	软弱
F2BEB	󲯫	fjiopxn	（（象声词）枪炮声）
F2BEC	󲯬	fhgfjxv	（杜鹃）
F2BED	󲯭	fjgjhxn	（瞌睡）
F2BEE	󲯮	fhtghthxv	（稀巴烂）
F2BEF	󲯯	fkthfxn	（筲箕）
F2BF0	󲯰	fffjhxn	1、迁、启；2、取；
F2BF1	󲯱	ffddxv	碎
F2BF2	󲯲	foxb	（（厦子）小屋檐）
F2BF3	󲯳	fyxb	填
F2BF4	󲯴	fhxb	（姑父）
F2BF5	󲯵	fpxb	（以）后
F2BF6	󲯶	fhgxb	（凡是）
F2BF7	󲯷	fhgxn	欠（债）
F2BF8	󲯸	fooxb	免疫
F2BF9	󲯹	fpgxb	（饭（儿语））
F2BFA	󲯺	fhhxb	掏（沟、水井等）
F2BFB	󲯻	fiixb	恨、讨厌
F2BFC	󲯼	fjxz	1、知道；2、（知识）；
F2BFD	󲯽	fhyxc	捧
F2BFE	󲯾	fjhxc	垫
F2BFF	󲯿	fpyxb	1、喝；2、吸；
F2C00	󲰀	fohxb	獐（子）
F2C01	󲰁	ffgxb	偷盗
F2C02	󲰂	fghxz	正在
F2C03	󲰃	fhuxn	（草鞋）
F2C04	󲰄	fppxb	（你、我、他）们
F2C05	󲰅	ftfgxb	（显然）
F2C06	󲰆	fjfxb	1、薄；2、稀疏；
F2C07	󲰇	fyfxb	网
F2C08	󲰈	fgjxb	沤
F2C09	󲰉	fgfgxn	（告状）
F2C0A	󲰊	fkxz	盛（世）
F2C0B	󲰋	fhgqxz	甩打
F2C0C	󲰌	fgghxz	想、欲
F2C0D	󲰍	fjgxz	1、（天）地；2、（世上凡间）；
F2C0E	󲰎	fdxb	（可惜）
F2C0F	󲰏	fghgxz	得（助词）
F2C10	󲰐	ffhxb	（（重叠词缀）（毛发）蓬松）
F2C11	󲰑	fjgxb	害（命）
F2C12	󲰒	ffgxb	蟒
F2C13	󲰓	fvvvxb	排行第四
F2C14	󲰔	fhfxc	1、合缝；2、合拢；
F2C15	󲰕	fiiixb	烤（火，一般指取暖）；
F2C16	󲰖	fftxb	（牛枷担（农具））
F2C17	󲰗	ffygxb	（竹簾子（晒萝卜丝用））
F2C18	󲰘	fkkxb	1、绸缎；2、衣（古语）；
F2C19	󲰙	fkgxb	挑（使动）
F2C1A	󲰚	fhgghxb	1、婚姻；2、许配；
F2C1B	󲰛	ffhgxb	架、台（量词）
F2C1C	󲰜	fdyxb	（（形容词缀）（黑黝黝）
F2C1D	󲰝	fhghhxb	1、伤（说话伤人）；2、亏；
F2C1E	󲰞	fhhghxc	1、（纸）；2、（书刊、报纸）；
F2C1F	󲰟	fhfhxc	桩
F2C20	󲰠	fjgjxn	（事）因
F2C21	󲰡	fhgghyxb	（依靠（瞧得起））
F2C22	󲰢	fhjjxc	1、施（底肥）；2、（名词用字）；
F2C23	󲰣	htfhthxc	连累、牵连
F2C24	󲰤	ftjkxn	（烟）熏
F2C25	󲰥	ggxz	可以
F2C26	󲰦	gixz	1、（兄弟、姐妹、亲友）个、位（量词）；2、（这）种（人）；
F2C27	󲰧	ghxm	代
F2C28	󲰨	ggxm	奇数、单数
F2C29	󲰩	ggxm	钉（动词）
F2C2A	󲰪	gsxm	挺（胸、腰、肚）；
F2C2B	󲰫	gpxb	（骄傲）
F2C2C	󲰬	ghxn	来
F2C2D	󲰭	ggxb	1、庹（tuo，动词）；2、庹（量词）；
F2C2E	󲰮	gqxm	过
F2C2F	󲰯	ggxm	（爽快）
F2C30	󲰰	gdxz	夏
F2C31	󲰱	gyxb	图案
F2C32	󲰲	gfxz	九（数词）；
F2C33	󲰳	glxz	1、（对上级）请求；2、（对神灵）祈求；
F2C34	󲰴	gdxb	（毛发（蓬松））
F2C35	󲰵	ggxz	（火镰）
F2C36	󲰶	gdgxz	1、（刀子的）前缀词素；2、巴（豆）；
F2C37	󲰷	gggxb	（平安、顺利）
F2C38	󲰸	pggxz	1、（钹）；2、（瓢）；
F2C39	󲰹	gjxb	（公马）
F2C3A	󲰺	gegxm	（蜥蜴）
F2C3B	󲰻	gghxz	（经络病）
F2C3C	󲰼	gpgxv	哄闹、喧哗
F2C3D	󲰽	gggxn	菌（类、子）
F2C3E	󲰾	gghxz	潜（水）
F2C3F	󲰿	gghxn	反扣（把有口的器物反扣着）；
F2C40	󲱀	gthxn	野山药（野苕（tiao））
F2C41	󲱁	gtgxc	扒（攀援）
F2C42	󲱂	gghxm	暴（露）
F2C43	󲱃	ggpxn	（准备、预备）
F2C44	󲱄	gggxn	办（事）
F2C45	󲱅	gphxv	整（齐）
F2C46	󲱆	ggpxb	（物品、东西）
F2C47	󲱇	ggjxz	建造、建盖
F2C48	󲱈	gfpxm	（旅馆、客店）
F2C49	󲱉	gguxz	（经常（天天））
F2C4A	󲱊	ggmxn	（巴豆（药物））
F2C4B	󲱋	gyvxn	1、火（名词）；2、点（火）；3、火（五行数）；4、（火枪、火炮）；5、（火药）；
F2C4C	󲱌	ggdxm	里（面）
F2C4D	󲱍	ghjxm	锋利
F2C4E	󲱎	ghgxz	砍、伐（树木）
F2C4F	󲱏	ghgxz	清楚、透明、明白
F2C50	󲱐	gghxv	在（时态词）
F2C51	󲱑	ggfxb	（聪明、伶俐）
F2C52	󲱒	gfxb	1、边、界；2、方（矩形）；
F2C53	󲱓	gfxz	1、边、面、后；2、（跟随、继续）；3、（顶替）；
F2C54	󲱔	gghxm	有（古语）
F2C55	󲱕	gupxc	（嘴）巴
F2C56	󲱖	gfgxv	（猫的词尾）
F2C57	󲱗	gfxz	更替
F2C58	󲱘	gddxb	揭（开）
F2C59	󲱙	gjxz	1、容易；2、（很，（不得了（补语））；3、慢；
F2C5A	󲱚	gffxb	干瘪、秕（bi）
F2C5B	󲱛	ghgxb	棕（皮、树）
F2C5C	󲱜	ggpxn	（连续不断地来）
F2C5D	󲱝	gfgxb	（婚配）
F2C5E	󲱞	ghhxb	1、解（开）；2、放（出去）；3、（睁眼）；
F2C5F	󲱟	ghgxn	熟（过头）
F2C60	󲱠	ggdxn	（伤口）发炎
F2C61	󲱡	gggxz	别（动词）
F2C62	󲱢	gyhxc	（应该）
F2C63	󲱣	gggxz	钱财
F2C64	󲱤	ggfxn	道（量词）
F2C65	󲱥	jgyxn	筑（巢）、做（窝）
F2C66	󲱦	gggxm	驾（车）
F2C67	󲱧	ggkxv	签
F2C68	󲱨	ghyxn	（包茅）
F2C69	󲱩	gghxm	（家谱）
F2C6A	󲱪	gfpxv	（法术）
F2C6B	󲱫	gyfxz	愿意
F2C6C	󲱬	ghhxm	（果吉，彝族家支）
F2C6D	󲱭	gdhxc	起泡
F2C6E	󲱮	gqhxn	导（导线（导纱子））
F2C6F	󲱯	gghxz	您（敬称）
F2C70	󲱰	gfjxc	孝帕
F2C71	󲱱	gggxb	1、（芝麻）；2、（亲戚）；
F2C72	󲱲	gghxm	轴（车轴、轴承）
F2C73	󲱳	ggjxm	（梧桐树）
F2C74	󲱴	gpyxb	（角落）
F2C75	󲱵	gfgxz	隔断（奶）
F2C76	󲱶	gghxb	1、（行令、司令）；2、（布置、指挥）；
F2C77	󲱷	gjhxb	（城市）
F2C78	󲱸	ggoxm	垭（山垭）
F2C79	󲱹	ghyxn	1、尽；2、完了；
F2C7A	󲱺	ghgxn	1、（利益）；2、（营养）；
F2C7B	󲱻	gghxm	退
F2C7C	󲱼	gggxn	五（数词）
F2C7D	󲱽	gfpxn	掉、开（虚词）
F2C7E	󲱾	gfpxc	越、愈
F2C7F	󲱿	gthxn	1、善、贤、吉、良；2、（恩情）；
F2C80	󲲀	gghgxn	来由
F2C81	󲲁	gggfxn	摆设、陈列
F2C82	󲲂	ggggxn	1、交易；2、贩卖；
F2C83	󲲃	ghjxb	滚（使动）
F2C84	󲲄	jggpxn	剥（剥板栗）
F2C85	󲲅	ggfhxn	旗
F2C86	󲲆	gyghxb	轻率、马虎
F2C87	󲲇	gqqgxn	1、（屋）脊；2、（牛背）峰；
F2C88	󲲈	gfjxb	（显然）
F2C89	󲲉	gpgvxn	（大腿）
F2C8A	󲲊	gkxb	妇（女）
F2C8B	󲲋	gghhxz	名
F2C8C	󲲌	gghgxz	地（副词）
F2C8D	󲲍	ggghxb	（祭牲）
F2C8E	󲲎	gigdxm	（布）缝接处
F2C8F	󲲏	ghphxm	（开辟）
F2C90	󲲐	gfmxn	本事
F2C91	󲲑	gfhxm	1、刀刃；2、（锋）芒
F2C92	󲲒	gfhgxz	1、背子（名词）；2、背（量词）
F2C93	󲲓	ggjxz	干（活）
F2C94	󲲔	gggpxn	（轻轻地走动）
F2C95	󲲕	ggghxn	1、（果）蒂；2、事因；3、（人名用词）；
F2C96	󲲖	ggghxn	（泥鳅）
F2C97	󲲗	ghghxm	采（摘）
F2C98	󲲘	ghggxc	完（吃完了）；
F2C99	󲲙	gghhxm	抽、吸
F2C9A	󲲚	gthgxz	穿（针线）
F2C9B	󲲛	gfgxm	（幻术）；（魔术）
F2C9C	󲲜	gghgxc	押（送）
F2C9D	󲲝	glfxz	摔倒
F2C9E	󲲞	hghgxn	搭（亲家）
F2C9F	󲲟	ggguxb	（项）圈
F2CA0	󲲠	gfgfxm	棵（量词）
F2CA1	󲲡	ghghxn	1、邀约；2、邀请；
F2CA2	󲲢	gpghxm	蹲
F2CA3	󲲣	gjgxn	（但是）
F2CA4	󲲤	ggdgxb	1、结（子）；2、（线团）；3、打结；
F2CA5	󲲥	gdxn	1、（削）砍；2、刨（木板）；
F2CA6	󲲦	gghgxm	1、（垂落）；2、（和尚）；
F2CA7	󲲧	gghgxz	件（量词）
F2CA8	󲲨	gghtxv	了（助词）；
F2CA9	󲲩	gpghxm	（（祖宗的）的祠堂、神坛）
F2CAA	󲲪	ghggxn	回忆
F2CAB	󲲫	ggfxb	（上、坎上、岩石上）
F2CAC	󲲬	gthhxb	去
F2CAD	󲲭	ghggxm	（用手掌）打
F2CAE	󲲮	gghhxm	弱
F2CAF	󲲯	gthhxv	残废、瘫痪
F2CB0	󲲰	gggyxb	毁，坏（动词）
F2CB1	󲲱	gghqxm	（舒畅）
F2CB2	󲲲	gfgxn	1、仓；2、库；
F2CB3	󲲳	ggdgxb	（伤口）发炎
F2CB4	󲲴	gghgxn	灵敏
F2CB5	󲲵	ggghxn	惩治
F2CB6	󲲶	gjqxv	尖
F2CB7	󲲷	gfyhxc	搭（话）（回答）
F2CB8	󲲸	ggggxm	掼（稻子）
F2CB9	󲲹	ggjtxv	1、输；2、败；
F2CBA	󲲺	ggfgxv	1、诅咒；2、（赌咒）；
F2CBB	󲲻	ghggxc	巡回转
F2CBC	󲲼	ghgdxm	1、茂盛；2（（树木）枝叶茂盛）；
F2CBD	󲲽	gfhxb	贫穷、贫困
F2CBE	󲲾	gffxn	底下
F2CBF	󲲿	gyjxc	（曲涅、彝族家支名）
F2CC0	󲳀	ggggxc	吃亏
F2CC1	󲳁	gghgxn	（磨刀霍霍）
F2CC2	󲳂	gghgxn	（荣华）
F2CC3	󲳃	gjjxn	巧、灵活
F2CC4	󲳄	gyjxz	舅舅
F2CC5	󲳅	gfgxm	中（（两者之间））
F2CC6	󲳆	giiixb	1、缺乏；2、（也许、可能）
F2CC7	󲳇	gfhxm	1、（夜）晚；2、（天）黑；3、暗、晚；
F2CC8	󲳈	gghgxn	栓、捆
F2CC9	󲳉	ggggxv	（土坎）
F2CCA	󲳊	gjhxm	1、苦（味道）；2、（盐巴）咸；
F2CCB	󲳋	ggfxz	技术、技艺
F2CCC	󲳌	gkxm	1、何（什么）；2、如何、怎样、怎么；
F2CCD	󲳍	ggghxm	（酒）醒
F2CCE	󲳎	gghhxv	（果子、粮食）成熟
F2CCF	󲳏	gjgxn	撂
F2CD0	󲳐	gghhxz	喷（水）
F2CD1	󲳑	gfppxb	铠甲
F2CD2	󲳒	gdgoxm	放出（池塘水、田水）、排水
F2CD3	󲳓	ggppxv	姓
F2CD4	󲳔	ggggdxn	（嘴）唇
F2CD5	󲳕	gggggxnb	（强行）使牲畜往一定方向走
F2CD6	󲳖	ggythxc	馒（头）、包（子）
F2CD7	󲳗	ggkxb	（震动）感
F2CD8	󲳘	gggghxz	浓、稠
F2CD9	󲳙	ggpghxm	（膀胱）
F2CDA	󲳚	ghgghxn	跟（同）
F2CDB	󲳛	gghhhxn	静
F2CDC	󲳜	gffxb	（清楚、明白）
F2CDD	󲳝	gjgxn	1、甥；2、（姐夫、丈夫）；3、（赘婿）；
F2CDE	󲳞	gokxb	1、移动、挪动；2、让开、走开；
F2CDF	󲳟	ghghhxc	1、仙；2、（细努罗，南诏开国国君）；
F2CE0	󲳠	gjfxm	（压）瘪
F2CE1	󲳡	gjthxn	1、趁；2、依靠；
F2CE2	󲳢	gjggxv	陪伴
F2CE3	󲳣	ggiiixb	（平均）分摊
F2CE4	󲳤	gthghxb	黄松
F2CE5	󲳥	ggfhgxn	张（弓）
F2CE6	󲳦	ggdxm	（自己）
F2CE7	󲳧	ghjthxb	（筲箕（shaoji））
F2CE8	󲳨	ggjhxv	（火）焰
F2CE9	󲳩	gpghqxn	轮
F2CEA	󲳪	ghghhxn	板（木板、石板）；
F2CEB	󲳫	ghghgxn	（小）块
F2CEC	󲳬	gqqqdxm	救
F2CED	󲳭	ggigqxn	（很累）
F2CEE	󲳮	ggffxb	抢劫
F2CEF	󲳯	gfjgxz	复活
F2CF0	󲳰	gbjhxn	抽空
F2CF1	󲳱	ggghmxn	潜（水）
F2CF2	󲳲	gghggxm	跨
F2CF3	󲳳	gfhgxn	誊（teng）抄
F2CF4	󲳴	gghghxz	吵闹、叫嚷、喧哗
F2CF5	󲳵	gfdtxb	禁忌
F2CF6	󲳶	gfkxn	（火）烟
F2CF7	󲳷	ghgghxb	睫毛
F2CF8	󲳸	gggggxn	封
F2CF9	󲳹	gfkxb	烦躁
F2CFA	󲳺	gfhgxm	1、耍赖；2、（无中生有）；
F2CFB	󲳻	gyfgxn	软（绵绵）
F2CFC	󲳼	gghjxc	椽（chuan）（子）
F2CFD	󲳽	gyfhxb	骨（头）
F2CFE	󲳾	gghthxn	（锅庄石）
F2CFF	󲳿	ghgggxv	（心）欠
F2D00	󲴀	gghfpxb	（顺心、合心）
F2D01	󲴁	gghghxn	引（水）
F2D02	󲴂	ggppgxn	（舒服、爽快）
F2D03	󲴃	ggjgxn	早（晨）
F2D04	󲴄	ggthhxn	前（面）
F2D05	󲴅	gghgyxn	片（量词）
F2D06	󲴆	gghmgxn	（斑鸠）
F2D07	󲴇	ghgghxm	护
F2D08	󲴈	gfdxb	1、（毛毛雨）；2、（沄（yun）雨）；
F2D09	󲴉	ghffxb	1、臀；2、（腰杆）；
F2D0A	󲴊	gghugyxn	疮
F2D0B	󲴋	gffgxn	（鹌鹑）
F2D0C	󲴌	ggjjxz	（叶子）烟
F2D0D	󲴍		重字
F2D0E	󲴎	gjqjxv	（远古）
F2D0F	󲴏	gggkxn	端（正）
F2D10	󲴐	gghpghxn	骗
F2D11	󲴑	ggdhxm	（施人，古彝人的一支）
F2D12	󲴒	gjjjxb	1、抓、拿；2、（螃蟹）；
F2D13	󲴓	gfjgxn	也
F2D14	󲴔	gthgjxz	野生（作物）
F2D15	󲴕	ghghghxn	（细）敲
F2D16	󲴖	ghchogxm	嫩芽
F2D17	󲴗	ghgghgxv	全、彻底
F2D18	󲴘	gggvfxn	必要
F2D19	󲴙	gghgthhxn	（任意、随便）
F2D1A	󲴚	gfgfgxn	（包谷）米
F2D1B	󲴛	gddpxn	眯（眼）
F2D1C	󲴜	gkjjxb	锯（子）
F2D1D	󲴝	fkgkxv	常常（地）
F2D1E	󲴞	gghgdxv	（祷告）
F2D1F	󲴟	ghtghthxb	腐、烂
F2D20	󲴠	gfgfgxn	庇护
F2D21	󲴡	gddghxm	贿赂
F2D22	󲴢	gggggfxb	片、丘
F2D23	󲴣	gkdkxb	拆
F2D24	󲴤	gfffghxn	（猪）叫
F2D25	󲴥	gghhhgghxn	哎！（应声）
F2D26	󲴦	jfxv	（陀螺，一种儿童玩具）
F2D27	󲴧	jpxn	齐，足够
F2D28	󲴨	jhxv	1、儿子；2、小，少；3、者、人；
F2D29	󲴩	jhxn	积水
F2D2A	󲴪	jjxm	点（名）、题（名）
F2D2B	󲴫	jgxz	鸣叫
F2D2C	󲴬	jvxz	跨（门槛）
F2D2D	󲴭	jpxb	（一种土染料，用水塘里的黑泥浆、加马桑煮水，用于染衣物等）
F2D2E	󲴮	jfxz	跪
F2D2F	󲴯	jjxn	（两）端
F2D30	󲴰	jyxv	吝啬
F2D31	󲴱	jhxv	香（祭祀用品）
F2D32	󲴲	jdxz	麻味道
F2D33	󲴳	jgxn	1、（颈项）；2、（头子、头目）；
F2D34	󲴴	jhxm	（中）雨
F2D35	󲴵	jhxn	天
F2D36	󲴶	jdxn	空旷
F2D37	󲴷	jvvxv	认（认错、认输）
F2D38	󲴸	gjixm	挂（起）
F2D39	󲴹	jvvxv	烧（炒）肉的气味
F2D3A	󲴺	kghxm	（臭味、怪味）
F2D3B	󲴻	jttxz	给
F2D3C	󲴼	zugxm	（傣族（摆艺））
F2D3D	󲴽	jthxz	拥挤
F2D3E	󲴾	jthxn	宽阔
F2D3F	󲴿	ejjxn	伯父
F2D40	󲵀	jghxb	（黏糊糊（食物腐烂后的状况））
F2D41	󲵁	jpgxc	遍（走遍）
F2D42	󲵂	gjhxm	（线头、火柴头）
F2D43	󲵃	jghxz	（果子名称的前缀词）
F2D44	󲵄	jhgxb	（计划）
F2D45	󲵅	jghxn	（轻）快
F2D46	󲵆	jjxv	（前方、远方）
F2D47	󲵇	jggxz	（全猪全羊（杀死退毛而未剖肚的猪羊））
F2D48	󲵈	jyyxn	瘦
F2D49	󲵉	jggxn	咽喉
F2D4A	󲵊	jjxb	1、休息；2、（勒俄，彝族诗歌的一种）；
F2D4B	󲵋	jhyxz	（拘禁、禁闭）
F2D4C	󲵌	jhyxn	（棉花）
F2D4D	󲵍	jgjxn	（祈求解脱）
F2D4E	󲵎	hgjxz	1、圆；2、（球）体
F2D4F	󲵏	jhgxv	1、飞；2、飘扬；
F2D50	󲵐	jghxn	1、疾（驰）；2、越（过）
F2D51	󲵑	jghxz	越（过）
F2D52	󲵒	jhhxz	（什么）
F2D53	󲵓	jhjxn	沿（着）
F2D54	󲵔	jfxz	1、亲戚；2、（人名）；3、（彝文古书里的世上凡间）
F2D55	󲵕	jygxb	（消）瘦
F2D56	󲵖	jthxb	（玉米）
F2D57	󲵗	joixb	（芋头）
F2D58	󲵘	jhgxz	1、亲（爱）；2、（敬仰）；
F2D59	󲵙	jhhxm	1、辨认、辨别；2、判、断；2、管、顾；
F2D5A	󲵚	jthxn	帽
F2D5B	󲵛	jghxn	粮（食）
F2D5C	󲵜	jhhxn	（布）缝接
F2D5D	󲵝	jfgxb	饱满、壮实
F2D5E	󲵞	jghxv	（螳螂）
F2D5F	󲵟	jgjxn	的（虚词）
F2D60	󲵠	jjxz	（敬仰）
F2D61	󲵡	jppxb	1、哈（欠）；2、张（口）；
F2D62	󲵢	jygxc	泡（汤）
F2D63	󲵣	jphxn	（架子猪）
F2D64	󲵤	jhuxn	百（数词）
F2D65	󲵥	jjjxn	陷落
F2D66	󲵦	jpghxvc	（（松、杉树的）嫩尖）
F2D67	󲵧	jpghxv	（“摇钱树”（丧场上设的一种孝帕）
F2D68	󲵨	jfgxb	（旁边）
F2D69	󲵩	jhhgxn	（饮食过量）呕吐
F2D6A	󲵪	jjgxn	卷、本（量词）
F2D6B	󲵫	jpjxn	侧
F2D6C	󲵬	jgjxv	块
F2D6D	󲵭	khjdxm	（经常）
F2D6E	󲵮	jjgxz	1、（脚）步；2、步（量词）；
F2D6F	󲵯	jhthxz	沾（着）
F2D70	󲵰	jgghxn	棉（布、花）
F2D71	󲵱	jhphxc	抹、擦
F2D72	󲵲	jpghxz	（嫩）薹
F2D73	󲵳	jghhxn	（（怜）悯、可怜）
F2D74	󲵴	jgjxb	（玉米）
F2D75	󲵵	jjjxn	做（梦）
F2D76	󲵶	jhthxn	赔偿
F2D77	󲵷	jghtxb	1、好；2、康复；
F2D78	󲵸	jthhxn	（重叠词缀）
F2D79	󲵹	jgfxv	切（菜、肉等）
F2D7A	󲵺	gjgjxm	（头绪）
F2D7B	󲵻	jkxv	1、桥；2、（亲家）；
F2D7C	󲵼	jhtfxn	（形容词缀）（静悄悄）
F2D7D	󲵽	hgjfxn	定
F2D7E	󲵾	jhthgxn	（喷水枪）
F2D7F	󲵿	hgjhxz	发抖（使动）
F2D80	󲶀	jkxb	时
F2D81	󲶁	jjgxz	铺设
F2D82	󲶂	jjyxn	桌（子）
F2D83	󲶃	jthgxb	（舌头）
F2D84	󲶄	jhjxn	1、稀（烂）；2、炷（量词）；
F2D85	󲶅	jhhgxv	（窃衣草）
F2D86	󲶆	jjjxz	问
F2D87	󲶇	jfhxv	1、顽强；2、凶猛；
F2D88	󲶈	jjmxn	（身体）缺陷
F2D89	󲶉	jfhxm	神
F2D8A	󲶊	jthpxb	（马虎、草率）
F2D8B	󲶋	jjvxn	（被盖、铺盖）
F2D8C	󲶌	jgghxn	（唠唠叨叨）
F2D8D	󲶍	jhfxn	（泄气）
F2D8E	󲶎	jhgqxn	（染）料
F2D8F	󲶏	jhhhxn	两者之间
F2D90	󲶐	jyjxn	（宫殿（古语））
F2D91	󲶑	jhjhxn	1、丈量（动词；2、（博乍戈（彝语指贵州大方城）；
F2D92	󲶒	jgghxz	（哈）欠
F2D93	󲶓	jthhxz	1、中（暑）；2、（说话）讽刺；
F2D94	󲶔	jvvvxb	分离
F2D95	󲶕	kthhxn	（撒娇、娇气）
F2D96	󲶖	jjjxn	（德行）
F2D97	󲶗	jihhxn	我（引述）
F2D98	󲶘	jhphxb	熟练
F2D99	󲶙	jhujxn	（香油）
F2D9A	󲶚	jghhxb	叫（使、令）
F2D9B	󲶛	hggjxz	（包谷）
F2D9C	󲶜	jjtxb	1、所（有）；2、（都）是；3、多少；4、（重叠词缀）；
F2D9D	󲶝	jjgxn	（马）蹄
F2D9E	󲶞	jjgxb	部位
F2D9F	󲶟	jghhxn	（可惜）
F2DA0	󲶠	jghgxz	摇晃
F2DA1	󲶡	jfyxn	碧、蓝
F2DA2	󲶢	jfhxz	莓
F2DA3	󲶣	jgjhxn	刺（耳）、吵（耳朵）
F2DA4	󲶤	jhgghxc	（斑茅草）
F2DA5	󲶥	jkuxn	码、叠（动词）
F2DA6	󲶦	juhjxc	（紫黑色）
F2DA7	󲶧	jjpgxc	（板栗）
F2DA8	󲶨	jhjhxn	富
F2DA9	󲶩	jgghgxn	塑（像）
F2DAA	󲶪	jfhjxn	1、啄；2、（蛇）咬；
F2DAB	󲶫	jjfxn	咚咚（象声词）
